Country,LONG,LAT,Point_ID,NUTS_1,NUTS_2,NUTS_3,P,N,K,CaCO3,pH_CaCl2,pH_H20,EC,OC,Land Cover,Land Description,Land Use,Revisited_point,Soil_Stones
Spain,-4.749784035,41.530697797,30942168,ES4,ES41,ES418,0.0,0.4,47.0,10,7.3,8.13,6.68,3.1,Grassland,Grassland with sparse tree/shrub cover,Semi-natural and natural areas not in use,Yes,1
Spain,-4.788239767,41.488282058,30902164,ES4,ES41,ES418,27.6,0.6,80.3,5,7.5,8.17,13.16,4.5,Bareland,OTHER BARE SOIL,Fallow land,Yes,1
Spain,-3.826877198,43.236949292,32022340,ES1,ES13,ES130,105.1,6.6,162.6,0,5.0,5.23,94.3,68.4,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-4.974741589,43.311595505,31122366,ES1,ES12,ES120,9.4,4.8,249.6,0,3.8,4.17,35.7,47.4,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.608574398,43.266510562,32202340,ES1,ES13,ES130,19.6,2.1,85.5,1,4.7,4.99,40.4,16.6,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.726644421,43.341975741,32122350,ES1,ES13,ES130,30.1,9.7,201.2,63,6.6,6.84,40.3,142.6,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,Yes,4
Spain,-3.633643172,43.372791913,32202352,ES1,ES13,ES130,78.7,4.6,258.1,1,5.1,5.37,50.4,49.8,Cropland,Temporary grassland,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.426715154,43.345566816,32362346,ES1,ES13,ES130,12.9,4.1,69.2,0,3.4,3.97,16.07,57.5,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Spain,-4.544247237,43.099719336,31422336,ES1,ES13,ES130,5.3,2.9,148.5,0,4.7,5.37,7.22,37.6,Woodland,Broadleaved woodland,FORESTRY,Yes,2
Spain,-4.597685863,43.311722126,31422360,ES1,ES12,ES120,37.3,16.9,393.8,4,5.6,5.86,271.0,198.8,Shrubland,Shrubland with sparse tree cover,Semi-natural and natural areas not in use,Yes,4
Spain,-4.035189784,43.372883461,31882358,ES1,ES13,ES130,24.9,6.3,112.7,0,4.0,4.36,43.7,72.3,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-5.235487239,43.345988483,30922374,ES1,ES12,ES120,17.0,4.1,153.2,0,5.1,5.6,10.54,39.9,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-4.472017422,43.311452279,31522358,ES1,ES13,ES130,7.7,1.4,29.2,15,7.0,7.18,36.7,13.9,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,Yes,1
Spain,-4.997735107,43.399804798,31122376,ES1,ES12,ES120,27.0,11.2,106.4,0,3.5,4.6,20.3,209.7,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,3
Spain,-5.293308639,43.373935106,30882378,ES1,ES12,ES120,6.1,2.2,111.3,0,4.0,4.75,8.99,30.1,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,Yes,1
Spain,-3.309239588,43.379303503,32462348,ES1,ES13,ES130,7.7,2.7,71.3,0,4.2,4.69,18.99,32.8,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Spain,-4.558130301,43.354030277,31462364,ES1,ES12,ES120,9.7,4.4,152.8,0,4.8,5.36,11.66,38.8,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-4.419100629,43.300696849,31562356,ES1,ES13,ES130,0.0,4.4,73.4,2,6.2,6.48,36.1,53.6,Shrubland,Shrubland without tree cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-5.003700438,41.767541804,30782198,ES4,ES41,ES418,13.2,1.1,203.4,4,7.3,7.8,8.23,8.1,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-5.21593173,43.367261092,30942376,ES1,ES12,ES120,27.6,3.9,371.0,0,5.1,5.76,14.14,39.1,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-4.951105836,41.55544333,30782174,ES4,ES41,ES418,24.5,1.4,343.2,2,7.1,7.37,27.5,9.7,Cropland,Dry pulses,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-5.049409977,41.852305481,30762208,ES4,ES41,ES418,6.3,1.1,208.3,130,7.6,8.22,16.13,7.3,Cropland,Dry pulses,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-5.093840758,41.442013997,30642164,ES4,ES41,ES418,17.8,0.8,111.8,0,6.7,6.99,5.86,5.6,Cropland,Rye,Agriculture (excluding fallow land and kitchen gardens),Yes,3
Spain,-5.136419508,41.417141961,30602162,ES4,ES41,ES418,21.6,0.3,57.5,0,5.1,5.58,5.65,2.1,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-5.174559965,41.374582236,30562158,ES4,ES41,ES418,18.5,0.7,129.8,0,6.1,6.4,8.45,4.6,Cropland,Mix of cereals,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-5.217066407,41.349676252,30522156,ES4,ES41,ES418,25.4,1.2,225.5,0,5.5,5.85,9.38,10.2,Cropland,Dry pulses,Agriculture (excluding fallow land and kitchen gardens),Yes,3
Spain,-5.230324549,41.402678456,30522162,ES4,ES41,ES418,46.5,1.4,272.4,0,6.8,6.85,72.8,7.0,Cropland,Maize,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-4.973726644,41.35027184,30722152,ES4,ES41,ES418,16.8,0.7,236.9,54,7.5,8.12,14.47,6.6,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-4.97027846,41.534200748,30762172,ES4,ES41,ES418,28.3,0.6,102.7,0,5.5,5.77,15.48,3.7,Cropland,Rye,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-4.950261722,41.353834863,30742152,ES4,ES41,ES418,13.4,0.4,81.8,0,6.6,6.97,6.67,2.7,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-4.923209465,41.541322892,30802172,ES4,ES41,ES418,31.0,0.9,285.7,1,6.7,6.94,28.7,6.5,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-4.662015924,41.672054987,31042182,ES4,ES41,ES418,7.1,0.5,170.2,221,7.8,8.52,16.34,2.6,Grassland,Spontaneously re-vegetated surfaces,Abandoned areas,Yes,1
Spain,-4.642704884,41.693239419,31062184,ES4,ES41,ES418,23.4,2.1,258.3,294,7.6,7.87,43.1,16.1,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),Yes,3
Spain,-4.674908354,41.725126679,31042188,ES4,ES41,ES418,60.3,1.9,678.4,207,7.6,7.97,32.9,12.2,Cropland,Lucerne,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-4.788629933,41.689881055,30942186,ES4,ES41,ES418,22.5,1.5,415.2,521,7.7,7.99,34.0,12.6,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-5.211271834,41.423969996,30542164,ES4,ES41,ES418,21.9,0.5,70.2,0,5.0,5.79,8.12,4.7,Cropland,Rye,Agriculture (excluding fallow land and kitchen gardens),Yes,3
Spain,-5.086641471,41.314698191,30622150,ES4,ES41,ES418,35.1,0.7,161.6,0,6.7,7.09,6.53,5.4,Cropland,Dry pulses,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-4.289089628,43.282524668,31662352,ES1,ES13,ES130,9.5,4.5,115.6,1,4.3,4.61,35.0,51.1,Grassland,Grassland with sparse tree/shrub cover,Semi-natural and natural areas not in use,Yes,1
Spain,-5.310527049,41.720576704,30522198,ES4,ES41,ES418,10.4,0.7,86.6,0,7.1,7.46,6.45,4.6,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-4.779632206,41.452903863,30902160,ES4,ES41,ES418,37.9,0.9,153.1,2,7.3,7.81,15.19,6.4,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-4.809422516,41.375097123,30862152,ES4,ES41,ES418,7.1,0.4,104.8,4,7.5,8.12,9.0,2.7,Cropland,Vineyards,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-4.854474162,41.460002474,30842162,ES4,ES41,ES418,28.4,0.6,229.3,1,7.3,7.73,11.4,3.9,Cropland,Vineyards,Agriculture (excluding fallow land and kitchen gardens),Yes,3
Spain,-5.313389223,41.151195882,30402136,ES4,ES41,ES419,7.1,0.5,132.1,32,7.5,8.26,8.92,1.8,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-4.971993159,41.4422406,30742162,ES4,ES41,ES418,21.4,0.6,295.2,3,7.4,7.93,9.85,4.9,Cropland,Vineyards,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-5.161360305,41.321569172,30562152,ES4,ES41,ES418,15.0,0.3,83.0,0,5.2,6.22,3.56,2.5,Cropland,Rye,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-5.050931437,41.760377476,30742198,ES4,ES41,ES418,27.4,1.2,222.3,5,7.3,7.7,11.5,10.3,Cropland,Other Leguminous  and mixtures for fodder,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-5.380237587,41.801525951,30482208,ES4,ES41,ES419,34.6,0.6,84.2,0,4.4,4.97,6.2,3.5,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-5.352113845,41.787537587,30502206,ES4,ES41,ES419,22.2,0.5,73.4,0,4.3,4.8,4.87,2.8,Bareland,OTHER BARE SOIL,Fallow land,Yes,2
Spain,-5.319508166,41.75588658,30522202,ES4,ES41,ES418,14.3,0.7,118.6,0,6.8,7.29,8.69,5.1,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-5.158706151,41.798971665,30662204,ES4,ES41,ES418,25.3,1.8,161.8,81,7.2,7.41,53.6,12.8,Cropland,Mix of cereals,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-5.139530161,41.820245635,30682206,ES4,ES41,ES418,36.3,0.8,425.7,21,7.5,8.19,20.7,4.9,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-4.875535608,41.346804346,30802150,ES4,ES41,ES418,10.7,0.6,104.1,0,6.7,7.18,6.89,4.3,Cropland,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-5.294425971,41.172505516,30422138,ES4,ES41,ES419,9.0,0.4,125.0,5,7.5,8.09,7.86,2.8,Cropland,Rye,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.603019913,43.029670916,32162314,ES4,ES41,ES412,13.7,3.5,498.0,265,7.3,7.69,14.89,31.9,Grassland,Spontaneously re-vegetated surfaces,Fallow land,Yes,4
Spain,-7.121627337,43.061804262,29362376,ES1,ES11,ES112,26.8,7.4,141.1,0,4.2,4.68,38.6,78.8,Woodland,Broadleaved woodland,FORESTRY,Yes,3
Spain,-3.433762696,43.052318482,32302314,ES4,ES41,ES412,91.4,9.4,439.0,485,6.9,7.19,31.2,96.4,Grassland,Spontaneously re-vegetated surfaces,Semi-natural and natural areas not in use,Yes,4
Spain,-3.421507593,42.99913368,32302308,ES4,ES41,ES412,8.8,2.5,55.9,1,6.1,6.27,37.7,27.8,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,Yes,1
Spain,-3.433427004,42.942732762,32282302,ES4,ES41,ES412,19.2,4.6,122.2,163,6.9,7.25,18.02,56.3,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-3.485802809,42.954019647,32242304,ES4,ES41,ES412,16.7,1.4,120.6,308,7.3,7.91,17.62,11.7,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,3
Spain,-3.582368634,42.941066417,32162304,ES4,ES41,ES412,16.9,1.5,120.5,8,7.2,7.64,10.97,12.8,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-3.502206464,43.024922347,32242312,ES4,ES41,ES412,74.7,3.6,76.4,0,5.5,5.92,11.49,37.8,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.57119771,43.107053549,32202322,ES4,ES41,ES412,11.0,3.4,135.2,1,4.5,5.1,6.13,42.2,Shrubland,Shrubland without tree cover,Semi-natural and natural areas not in use,Yes,1
Spain,-3.393267893,42.984612369,32322306,ES4,ES41,ES412,15.8,1.0,76.2,494,7.4,7.89,14.62,7.7,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),Yes,4
Spain,-3.679684317,43.037594907,32102316,ES4,ES41,ES412,12.8,4.0,275.4,263,7.0,7.32,21.4,49.4,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-3.748005357,43.010035599,32042314,ES4,ES41,ES412,10.0,4.2,227.7,398,7.1,7.42,17.62,50.3,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,Yes,1
Spain,-5.942183932,43.438950353,30382396,ES1,ES12,ES120,9.9,3.3,53.7,1,3.6,4.58,14.4,68.9,Woodland,Broadleaved woodland,FORESTRY,Yes,2
Spain,-6.376825822,43.277629021,30002386,ES1,ES12,ES120,10.2,5.3,93.9,137,7.1,7.3,36.9,92.3,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-7.028877428,43.003936719,29422368,ES1,ES11,ES112,14.9,5.7,103.8,0,4.2,4.96,11.67,103.3,Woodland,Pine dominated coniferous woodland,FORESTRY,Yes,3
Spain,-3.694878199,43.419375941,32162358,ES1,ES13,ES130,33.0,3.7,149.8,1,4.9,5.43,15.28,34.0,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.514050676,42.968515239,32222306,ES4,ES41,ES412,12.7,1.2,177.4,271,7.5,7.94,14.88,11.1,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.490830199,43.190894748,32282330,ES1,ES13,ES130,17.6,4.8,117.2,1,4.0,4.7,22.3,61.7,Woodland,Broadleaved woodland,FORESTRY,Yes,2
Spain,-3.321083828,43.213364592,32422330,ES2,ES21,ES213,70.2,3.9,80.8,0,4.9,5.22,60.8,34.3,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.349423358,43.227900593,32402332,ES2,ES21,ES213,9.6,2.9,76.4,0,5.0,5.41,15.5,25.8,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.482133651,43.04587637,32262314,ES4,ES41,ES412,25.3,3.0,227.7,2,5.9,6.23,11.72,35.2,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.587776155,43.177928521,32202330,ES1,ES13,ES130,13.0,5.5,61.0,12,6.5,6.73,75.8,69.7,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Spain,-3.888685083,42.972488422,31922312,ES4,ES41,ES412,24.2,3.2,289.8,174,7.0,7.32,18.88,29.8,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,3
Spain,-3.199815228,43.119661524,32502318,ES4,ES41,ES412,84.1,11.4,511.1,27,6.7,6.99,38.0,141.8,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,Yes,3
Spain,-3.32091129,43.103788669,32402318,ES4,ES41,ES412,53.8,8.8,622.3,25,7.2,7.35,45.3,93.9,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-3.312794436,43.068323527,32402314,ES4,ES41,ES412,37.3,5.7,237.3,3,6.5,6.82,24.7,52.2,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.332932247,43.047401753,32382312,ES4,ES41,ES412,33.5,4.7,159.7,2,5.5,6.15,33.4,59.1,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Spain,-3.284487925,42.944179429,32402300,ES4,ES41,ES412,32.1,4.5,214.7,394,7.0,7.44,36.9,103.5,Woodland,Pine dominated mixed woodland,Semi-natural and natural areas not in use,Yes,1
Spain,-3.365043001,42.97008259,32342304,ES4,ES41,ES412,37.6,1.6,251.1,486,7.2,7.63,14.8,39.2,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-3.357599234,43.263356556,32402336,ES2,ES21,ES213,105.0,5.4,388.7,0,4.3,4.53,107.4,54.1,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-5.391475214,43.175673167,30762358,ES1,ES12,ES120,21.5,7.5,136.6,3,6.3,6.45,140.4,104.7,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,Yes,4
Spain,-7.075560928,43.161676067,29422386,ES1,ES11,ES112,8.1,3.8,53.6,3,4.2,4.7,5.4,54.4,Woodland,Pine dominated coniferous woodland,FORESTRY,Yes,1
Spain,-6.413026557,43.492280629,30022410,ES1,ES12,ES120,122.5,7.4,277.1,0,4.5,4.61,106.9,76.4,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-7.113207482,43.541831655,29482428,ES1,ES11,ES112,33.9,3.9,97.2,1,3.7,4.28,37.7,63.5,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Spain,-7.01113101,43.540639389,29562426,ES1,ES12,ES120,34.6,2.3,86.2,0,5.1,5.4,26.8,18.5,Grassland,Spontaneously re-vegetated surfaces,Fallow land,Yes,2
Spain,-4.934136836,43.445836914,31182380,ES1,ES12,ES120,6.4,3.9,71.6,0,4.9,5.5,8.97,42.2,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,Yes,1
Spain,-5.855193219,43.581090179,30482410,ES1,ES12,ES120,7.5,3.1,114.0,2,3.4,4.12,11.6,56.4,Grassland,Grassland without tree/shrub cover,RESIDENTIAL,Yes,1
Spain,-5.442872575,43.461261332,30782390,ES1,ES12,ES120,26.5,3.8,75.2,0,5.3,5.5,65.7,31.9,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-4.253705397,43.342400331,31702358,ES1,ES13,ES130,0.0,5.2,122.5,4,5.8,6.07,48.4,56.0,Grassland,Grassland with sparse tree/shrub cover,FORESTRY,Yes,1
Spain,-5.539885836,43.446429572,30702390,ES1,ES12,ES120,22.8,5.1,83.8,0,5.1,5.29,110.2,44.9,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.446893568,43.324626015,32342344,ES1,ES13,ES130,11.3,2.7,148.9,0,3.9,4.25,27.5,42.4,Grassland,Grassland without tree/shrub cover,Semi-natural and natural areas not in use,Yes,1
Spain,-3.390077588,43.295606374,32382340,ES1,ES13,ES130,8.2,2.0,78.7,0,4.5,4.85,30.6,20.5,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,Yes,1
Spain,-5.700032914,43.293284329,30542376,ES1,ES12,ES120,16.6,6.2,135.8,1,4.2,4.26,67.8,78.5,Woodland,Broadleaved woodland,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-5.385490403,43.341629022,30802376,ES1,ES12,ES120,61.9,4.8,221.4,6,6.8,7.05,52.3,43.2,Cropland,Temporary grassland,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-4.260477631,43.26826076,31682350,ES1,ES13,ES130,36.1,3.5,85.1,2,6.2,6.26,80.3,24.4,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-4.692145433,41.795880776,31042196,ES4,ES41,ES418,12.4,1.2,356.4,418,7.7,8.08,28.4,12.2,Cropland,Sunflower,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-6.092953564,43.525272933,30282408,ES1,ES12,ES120,24.6,4.6,173.2,50,6.9,7.09,80.3,47.8,Woodland,Broadleaved woodland,FORESTRY,Yes,3
Spain,-4.379425536,43.342939112,31602360,ES1,ES13,ES130,0.0,3.3,66.6,0,4.9,5.26,42.9,44.2,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Spain,-4.053312183,42.931390356,31782310,ES1,ES13,ES130,18.5,6.0,198.4,0,4.7,5.22,24.7,55.8,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-4.063356323,43.07633143,31802326,ES1,ES13,ES130,11.3,3.7,102.7,0,3.8,4.19,21.9,48.1,Woodland,Broadleaved woodland,FORESTRY,Yes,2
Spain,-7.047005999,43.405777435,29502412,ES1,ES12,ES120,109.4,14.1,264.6,1,3.8,4.4,128.0,229.4,Woodland,Pine dominated coniferous woodland,FORESTRY,Yes,4
Spain,-7.162459091,43.367811511,29402410,ES1,ES11,ES112,8.1,4.1,55.1,0,4.2,4.73,10.54,55.6,Woodland,Pine dominated coniferous woodland,FORESTRY,Yes,2
Spain,-6.994568176,42.972938364,29442364,ES1,ES11,ES112,34.8,3.2,157.3,0,4.5,5.1,6.83,38.5,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,3
Spain,-6.160086318,43.404386444,30202396,ES1,ES12,ES120,65.1,3.7,66.4,1,6.4,6.57,46.0,31.2,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-7.121586683,43.485194744,29462422,ES1,ES11,ES112,24.3,5.1,107.7,0,4.4,4.69,98.5,65.2,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Spain,-5.526833422,43.11825013,30642354,ES1,ES12,ES120,26.6,7.1,245.4,3,5.6,5.83,84.6,81.0,Woodland,Broadleaved woodland,Semi-natural and natural areas not in use,Yes,3
Spain,-3.475324092,43.339123041,32322346,ES1,ES13,ES130,0.0,5.6,71.0,39,7.1,7.26,35.3,83.3,Grassland,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-5.791897187,43.352382961,30482384,ES1,ES12,ES120,14.2,2.7,93.6,0,3.9,4.2,34.3,28.0,Shrubland,Shrubland with sparse tree cover,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-5.884158834,43.503137742,30442402,ES1,ES12,ES120,96.3,6.0,172.9,0,4.3,4.58,56.2,66.1,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-5.840285445,43.344815036,30442384,ES1,ES12,ES120,83.1,3.1,116.5,4,6.3,6.54,42.1,29.3,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-5.767718288,43.539669477,30542404,ES1,ES12,ES120,12.9,3.8,72.2,0,4.9,5.32,28.4,36.2,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-5.511277432,43.340762305,30702378,ES1,ES12,ES120,9.2,5.8,143.4,55,6.5,6.67,94.6,56.6,Woodland,Broadleaved woodland,FORESTRY,Yes,1
Spain,-5.583584593,43.421372252,30662388,ES1,ES12,ES120,11.5,6.1,162.4,3,6.4,6.6,83.9,56.8,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-6.068206551,43.437384699,30282398,ES1,ES12,ES120,9.1,3.4,42.7,1,6.8,6.99,41.8,46.3,Grassland,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.80084394,42.600536712,31922270,ES4,ES41,ES412,43.7,9.9,549.2,19,6.9,7.11,42.8,91.4,Grassland,Grassland without tree/shrub cover,Semi-natural and natural areas not in use,Yes,4
Spain,-3.786001735,42.218497867,31862228,ES4,ES41,ES412,11.3,1.4,175.2,217,7.4,7.8,21.8,14.8,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.738309178,42.225070585,31902228,ES4,ES41,ES412,117.6,1.4,230.1,153,7.5,7.93,18.37,13.3,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.659159708,42.309073116,31982236,ES4,ES41,ES412,4.8,2.3,38.8,45,7.4,7.79,13.44,44.4,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.758065479,42.204060107,31882226,ES4,ES41,ES412,29.2,1.1,202.6,92,7.5,7.98,15.37,10.0,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-4.722137372,41.718118738,31002188,ES4,ES41,ES418,20.1,1.5,179.6,216,7.6,7.97,31.2,12.7,Bareland,OTHER BARE SOIL,Fallow land,Yes,2
Spain,-3.667901558,42.454165538,32002252,ES4,ES41,ES412,24.6,1.8,420.6,393,7.6,8.01,15.83,15.6,Cropland,Dry pulses,Agriculture (excluding fallow land and kitchen gardens),Yes,2
Spain,-5.207895854,41.993220302,30662226,ES4,ES41,ES418,9.9,1.1,179.8,3,7.6,7.97,10.35,7.7,Cropland,Barley,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.440466327,42.539753745,32202258,ES4,ES41,ES412,37.7,1.8,334.8,442,7.4,7.84,23.8,17.3,Cropland,Common wheat,Agriculture (excluding fallow land and kitchen gardens),Yes,1
Spain,-3.352531443,42.588039649,32282262,ES4,ES41,ES412,16.5,1.0,185.6,190,7.4,8.1,16.42,7.0,Cropland,Dry pulses,Agriculture (excluding fallow land and kitchen gardens),Yes,1
